dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200409,000900,0,2.96,24.38,0.1,0.07,0.45,18.84,2.51,175,0,0,0,0.958054709525559
20200409,001900,0,2.92,24.06,0.1,0.07,0.45,18.55,3.19,198,0,0,0,0.958063526264572
20200409,002900,0,3.01,24.84,0.1,0.07,0.44,18.51,5.32,193.5,0,0,0,0.95808983037734
20200409,003900,0,3.12,25.7,0.1,0.07,0.44,18.59,8.38,180,0,0,0,0.958140621019571
20200409,004900,0,3.3,27.2,0.11,0.07,0.47,18.3,4.39,189,0,0,0,0.958164803754041
20200409,005900,0,3.24,26.7,0.11,0.07,0.45,18.16,8.11,180,0,0,0,0.958215665963304
20200409,010900,0,3.26,26.9,0.11,0.07,0.44,18.06,6.52,180,0,0,0,0.958255079999397
20200409,011900,0,3.58,29.5,0.12,0.08,0.46,17.9,5.98,171,0,0,0,0.958295867892315
20200409,012900,0,3.57,29.49,0.12,0.08,0.45,17.54,3.33,171,0,0,0,0.958316809818065
20200409,013900,0,3.29,27.13,0.11,0.07,0.45,17.48,5.59,184.5,0,0,0,0.958349759213147
20200409,014900,0,3.28,27.05,0.11,0.07,0.45,17.27,2.79,171,0,0,0,0.95836176096509
20200409,015900,0,3.26,26.93,0.11,0.07,0.46,17.21,3.06,162,0,0,0,0.95837552667005
20200409,020900,0,3.43,28.33,0.11,0.08,0.46,17.29,2.53,180,0,0,0,0.958388186891519
20200409,021900,0,3.25,26.8,0.11,0.07,0.45,17.49,4.26,166.5,0,0,0,0.958410588184288
20200409,022900,0,3.16,26.06,0.1,0.07,0.46,17.54,4.26,157.5,0,0,0,0.958431467068244
20200409,023900,0,2.96,24.47,0.1,0.07,0.46,17.5,5.72,162,0,0,0,0.958459925366268
20200409,024900,0,2.93,24.17,0.1,0.07,0.45,17.26,3.72,175.5,0,0,0,0.958472878872894
20200409,025900,0,2.76,22.75,0.09,0.06,0.45,16.95,3.19,166.5,0,0,0,0.958478994471597
20200409,030900,0,3.02,24.92,0.1,0.07,0.47,16.75,4.26,184.5,0,0,0,0.958497488964501
20200409,031900,0,3.11,25.6,0.1,0.07,0.46,16.52,5.32,175.5,0,0,0,0.95852536095188
20200409,032900,0,3.54,29.26,0.12,0.08,0.46,16.38,2.79,175.5,0,0,0,0.958541874090805
20200409,033900,0,3.93,32.46,0.13,0.09,0.44,16.16,2.66,171,0,0,0,0.958564006557392
20200409,034900,0,3.57,29.46,0.12,0.08,0.46,16.2,3.72,175.5,0,0,0,0.958587906506269
20200409,035900,0,3.49,28.78,0.12,0.08,0.46,15.91,3.99,184.5,0,0,0,0.958612378486885
20200409,040900,0,3.32,27.38,0.11,0.08,0.44,15.78,2.66,180,0,0,0,0.958624077386889
20200409,041900,0,3.52,29.03,0.12,0.08,0.45,15.67,1.06,180,0,0,0,0.958627315558002
20200409,042900,0,3.6,29.68,0.12,0.08,0.46,15.54,2.93,184.5,0,0,0,0.958645755434708
20200409,043900,0,3.71,30.58,0.12,0.08,0.46,15.48,3.72,175.5,0,0,0,0.95867197773050306
20200409,044900,0,3.49,28.82,0.12,0.08,0.45,15.57,4.66,175.5,0,0,0,0.958701497789403
20200409,045900,0,3.11,25.62,0.1,0.07,0.46,15.37,1.86,166.5,0,0,0,0.958703642765431
20200409,050900,0,3.2,26.45,0.11,0.07,0.45,15.13,1.6,180,0,0,0,0.958705479343128
20200409,051900,0,3.1,25.59,0.1,0.07,0.46,15.05,1.2,180,0,0,0,0.958702622368477
20200409,052900,0,3.09,25.5,0.1,0.07,0.46,14.69,0.66,166.5,0,0,0,0.95869558458642
