dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20200406,040900,0,5.67,46.76,0.19,0.13,0.48,20.01,0,175.5,0,0,0,0.939939632272301
20200406,041900,0,5.64,46.52,0.19,0.13,0.47,19.96,0,180,0,0,0,0.939970185678009
20200406,042900,0,4.72,38.93,0.16,0.11,0.47,19.9,0,180,0,0,0,0.939985127893409
20200406,043900,0,4.54,37.41,0.15,0.1,0.46,19.95,0,180,0,0,0,0.939996995663364
20200406,044900,0,4.16,34.36,0.14,0.1,0.45,19.88,0,175.5,0,0,0,0.940002589755794
20200406,045900,0,4.92,40.57,0.16,0.11,0.45,19.96,0,180,0,0,0,0.940020913202988
20200406,050900,0,6.56,54.1,0.22,0.15,0.47,19.87,0,171,0,0,0,0.940067028628645
20200406,051900,0,7.1,58.56,0.24,0.16,0.48,19.67,4.12,175.5,0,0,0,0.940153260835165
20200406,052900,0,7.15,58.98,0.24,0.16,0.49,19.69,1.33,175.5,0,0,0,0.940219387902293
20200406,053900,0,7.59,62.63,0.25,0.17,0.48,20.2,0,175.5,0,0,0,0.940283001910446
20200406,054900,6.5,6.95,57.31,0.23,0.16,0.48,19.93,0,162,43.56,0.09,471.68,0.940335610813176
20200406,055900,12.95,6.16,50.8,0.21,0.14,0.46,20.48,0,157.5,91.38,0.18,497.17,0.940374963697708
20200406,060900,22.7,5.86,48.33,0.19,0.13,0.46,21.02,0,171,175.71,0.34,523.35,0.94040924811811
20200406,061900,34.8,7.41,61.13,0.25,0.17,0.49,22.6,0,153,305.27,0.59,531.09,0.940469841574588
20200406,062900,82.3,9.09,75.02,0.3,0.21,0.48,23.36,0,166.5,626.39,1.23,509.12,0.940558888989084
20200406,063900,117.3,6.56,54.12,0.22,0.15,0.48,25.59,0.93,117,955.93,1.78,537.12,0.940612175330248
20200406,064900,154.1,4.98,41.12,0.17,0.11,0.47,26.41,1.6,130.5,1279.28,2.28,560.7,0.94064369230514
20200406,065900,198.2,3.94,32.49,0.13,0.09,0.48,27.84,1.73,112.5,1680.01,2.9,579.3,0.940658522869541
20200406,070900,242.7,3.48,28.74,0.12,0.08,0.46,28.41,6.12,58.5,2083.8,3.62,575.33,0.940698640832696
20200406,071900,285.3,3.2,26.39,0.11,0.07,0.44,28.89,8.51,63,2469.52,4.38,564.29,0.94075191619302
20200406,072900,331.9,2.98,24.58,0.1,0.07,0.45,29.91,6.65,67.5,2880.22,5.14,559.98,0.940787526696729
20200406,073900,377,2.97,24.48,0.1,0.07,0.45,30.36,9.04,108,3329,6.02,553.11,0.940840905312217
20200406,074900,411.4,2.86,23.57,0.1,0.06,0.44,31.29,7.58,117,3602.02,6.56,549.11,0.940881434092566
20200406,075900,448.3,2.53,20.88,0.08,0.06,0.45,31.92,10.37,85.5,3913.04,7.19,544.03,0.940937449017603
20200406,080900,496.3,2.74,22.64,0.09,0.06,0.45,32.56,8.25,125.5,4302,7.98,539.03,0.940981056395514
20200406,081900,544.3,2.56,21.14,0.08,0.06,0.45,32.94,11.97,49.5,4695.87,8.76,536.15,0.941049547142343
20200406,082900,583.1,2.34,19.26,0.08,0.05,0.44,32.56,6.38,152.5,4997.38,9.42,530.33,0.941072149434998
20200406,083900,621.7,2.14,17.67,0.07,0.05,0.44,32.28,9.98,136.5,5302.18,10.02,529.06,0.941118483844413
20200406,084900,660.5,2.4,19.83,0.08,0.06,0.43,32.65,9.98,117,5592.25,10.69,523.19,0.941169327563344
20200406,085900,696.8,2.15,17.77,0.07,0.05,0.44,32.09,12.37,121.5,5870.7,11.27,520.87,0.941233826952083
20200406,090900,732,2.04,16.81,0.07,0.05,0.43,32.58,12.9,152,6151.51,11.81,520.93,0.941300482840029
20200406,091900,762.9,2.41,19.9,0.08,0.05,0.43,32.15,10.91,162,6362.55,12.3,517.32,0.94135839025204
20200406,092900,800.9,2.25,18.55,0.08,0.05,0.44,32.19,13.03,126,6652.19,12.94,514.03,0.94142957537977
20200406,093900,830.5,2.1,17.36,0.07,0.05,0.44,32.45,14.1,105.5,6855.28,13.41,511.26,0.941506323738408
20200406,094900,855.5,2.18,17.95,0.07,0.05,0.42,32.67,12.77,161.5,7008.21,13.81,507.37,0.941574307707754
20200406,095900,883.4,2.23,18.38,0.07,0.05,0.43,33.22,12.9,123.5,7172.35,14.19,505.35,0.941644153393349
20200406,100900,907.8,2.37,19.52,0.08,0.05,0.43,32.87,13.57,146,7359.41,14.59,504.53,0.941721265126755
20200406,101900,937.2,2.45,20.24,0.08,0.06,0.43,33.09,15.96,137,7573.34,15.04,503.71,0.941817918898498
20200406,102900,958.1,2.18,17.95,0.07,0.05,0.42,33.44,15.56,132.5,7693.94,15.3,503.04,0.941906895426368
20200406,103900,946.1,2.24,18.49,0.07,0.05,0.42,33.78,15.69,85.5,7652.95,15.32,499.79,0.941997948139344
20200406,104900,1009,2.4,19.81,0.08,0.05,0.44,33.32,17.56,116.5,8081.87,16.25,497.29,0.942105637978288
20200406,105900,1026.6,2.3,18.96,0.08,0.05,0.44,33.61,17.82,121,8198.21,16.56,495.25,0.942213650071577
20200406,110900,1025.3,2.27,18.71,0.08,0.05,0.45,33.72,18.22,126,8175.77,16.45,497.05,0.942324136030437
20200406,111900,960.3,2.56,21.08,0.09,0.06,0.45,33.8,17.96,114.5,7743.75,15.58,498.01,0.942437498629146
20200406,112900,880.7,2.46,20.26,0.08,0.06,0.43,33.86,19.28,197,6387.53,12.51,506.89,0.942559136056894
20200406,113900,1054.8,2.28,18.78,0.08,0.05,0.44,33.76,11.17,132.5,8379.2,16.22,517.05,0.942616737230464
20200406,114900,1061.5,2.03,16.76,0.07,0.04,0.44,34.43,15.69,99,8380.93,16.85,497.34,0.942704239367553
20200406,115900,913.7,2.13,17.59,0.07,0.05,0.45,34.42,11.97,144,7134.36,14.07,506.95,0.942765418895357
20200406,120900,1059.2,2.06,17.02,0.07,0.05,0.45,33.99,18.29,201,8360.99,16.72,499.97,0.942872859426492
20200406,121900,978.8,2.22,18.28,0.08,0.05,0.44,34.52,14.63,217.5,7688.09,15.15,505.53,0.942955537317643
20200406,122900,1098.5,2.06,17.01,0.07,0.05,0.42,35.31,14.63,181.5,8430.81,16.28,517.86,0.943035595447792
20200406,123900,860.2,2.13,17.61,0.07,0.05,0.44,35.49,16.09,87.5,6096.09,11.63,515.18,0.943127827377126
20200406,124900,872.4,2.03,16.77,0.07,0.05,0.42,34.96,14.5,105.5,6349.23,11.71,534.41,0.943206226804088
20200406,125900,724.6,2.14,17.66,0.07,0.05,0.41,35.08,9.58,189,5462.5,10.01,534.87,0.943249539718675
20200406,130900,583.9,1.93,15.92,0.06,0.04,0.42,35.44,14.76,132.5,5039.07,9.57,521.82,0.943328287815367
20200406,131900,432.3,2.01,16.59,0.07,0.04,0.42,33.65,11.84,139.5,3855.36,7.25,527.48,0.943386219541955
20200406,132900,867.7,2.14,17.62,0.07,0.05,0.42,36.03,10.77,123.5,7002.5,13.39,523.37,0.943438634159441
20200406,133900,999,2.19,18.08,0.07,0.05,0.41,36.57,16.49,119,7901.66,15.76,501.28,0.943534830477084
20200406,134900,797.5,2,16.52,0.07,0.04,0.42,36.45,14.63,105.5,5924.19,11.73,503.68,0.943613807599428
20200406,135900,577.6,2.15,17.75,0.07,0.05,0.43,36.17,17.42,78.5,4561.31,9.04,505.35,0.943716252750553
20200406,140900,728.3,2.12,17.54,0.07,0.05,0.43,35.79,10.91,137,6017.01,11.44,524.43,0.94376924774732
20200406,141900,393,2.2,18.13,0.07,0.05,0.41,35.48,13.83,175,3745.43,7.01,528.09,0.943845466818379
20200406,142900,338.3,2.81,23.16,0.09,0.06,0.43,34.89,15.69,123.5,2801.44,5.35,518.52,0.943946004255332
20200406,143900,100.4,3.59,29.64,0.12,0.08,0.42,32.08,12.77,152.5,859.18,1.65,521.99,0.944037633322667
20200406,144900,135.45,3.27,26.95,0.11,0.07,0.42,32.12,9.44,186,1149.1,2.13,537.68,0.944099003352636
20200406,145900,212.98,3.03,25.03,0.1,0.07,0.44,32.39,20.38,178.88,1875.05,3.43,546.43,0.944238620899436
20200406,150900,367.7,2.86,23.57,0.1,0.07,0.44,33.23,10.77,195.5,3191.29,5.8,549.93,0.944303128972656
20200406,151900,223.3,2.95,24.34,0.1,0.07,0.44,32.71,9.31,220.5,1954.14,3.62,540.23,0.944358070087478
20200406,152900,149.8,2.9,23.93,0.1,0.07,0.46,31.5,7.98,240,1308.7,2.44,535.36,0.94440213775441
20200406,153900,81.5,2.83,23.35,0.09,0.06,0.44,30.96,8.25,200,719.32,1.37,524.43,0.94444707958227
20200406,154900,67.4,3.17,26.12,0.11,0.07,0.43,30.68,6.38,202.5,572.05,1.08,528.05,0.944483760682273
20200406,155900,310,3.06,25.22,0.1,0.07,0.46,32.29,8.38,233.5,2463.07,4.51,546.59,0.944533723280594
20200406,160900,217.4,2.66,21.95,0.09,0.06,0.44,32.98,12.5,189,1690.28,3.21,524.46,0.944607863409732
20200406,161900,97.4,3.2,26.41,0.11,0.07,0.45,31.11,9.04,229.5,791.94,1.53,517.3,0.944664989444635
20200406,162900,71.9,3.11,25.66,0.1,0.07,0.44,30.25,10.37,202.25,602.2,1.14,530.8,0.944730651547649
20200406,163900,65.7,3.88,32.03,0.13,0.09,0.44,29.77,9.31,184.5,508.61,0.94,538.67,0.944801410444642
20200406,164900,59.6,3.25,26.79,0.11,0.07,0.45,29.65,8.64,186.5,457.34,0.87,525.32,0.944856423541456
20200406,165900,50.9,3.33,27.46,0.11,0.07,0.47,29.27,8.51,184.5,413.74,0.79,523.91,0.944911842935398
20200406,170900,37.5,3.98,32.82,0.13,0.09,0.47,28.91,8.38,177.5,305.37,0.58,525.67,0.944977207545687
20200406,171900,22.9,4.25,35.1,0.14,0.1,0.47,28.51,12.24,218,184.1,0.37,500.22,0.94507627443953
20200406,172900,6.3,3.77,31.14,0.13,0.09,0.47,28.06,8.78,211.5,56.29,0.12,456.8,0.945141233762023
20200406,173900,0,3.6,29.7,0.12,0.08,0.46,27.7,8.51,236,2.4,0.01,458.79,0.945201264429798
20200406,174900,0,3.57,29.46,0.12,0.08,0.46,27.46,9.98,213.5,0,0,280.65,0.9452717738488
20200406,175900,0,3.98,32.84,0.13,0.09,0.47,27.12,4.52,224.5,0,0,53.73,0.945308256069481
20200406,180900,0,5.99,49.44,0.2,0.14,0.49,27.01,3.33,225,0,0,42.53,0.94536988619772
20200406,181900,0,6.19,51.03,0.2,0.14,0.48,26.79,5.05,242.5,0,0,40.63,0.945447711752599
20200406,182900,0,4.23,34.91,0.14,0.09,0.46,26.74,3.86,213.5,0,0,39.62,0.945483449894624
20200406,183900,0,4.21,34.72,0.14,0.1,0.46,26.58,3.99,227,0,0,39.92,0.945519784898513
20200406,184900,0,4.3,35.46,0.14,0.1,0.45,26.49,2.39,213.5,0,0,40.69,0.945545672441153
20200406,185900,0,4.65,38.32,0.16,0.11,0.46,26.46,3.33,189,0,0,39.94,0.945584448213277
20200406,190900,0,5,41.24,0.17,0.11,0.47,26.51,2.93,189,0,0,40,0.945626201345493
20200406,191900,0,5.27,43.45,0.17,0.12,0.47,26.57,3.06,227,0,0,39.97,0.945673479211123
20200406,192900,0,5.26,43.39,0.18,0.12,0.48,26.41,1.73,189,0,0,40.63,0.945710642065862
20200406,193900,0,5.08,41.91,0.17,0.12,0.46,26.29,2.39,229,0,0,40.16,0.945749686613147
20200406,194900,0,5.13,42.3,0.17,0.12,0.46,26.3,3.19,254,0,0,39.98,0.945795591173277
20200406,195900,0,4.52,37.32,0.15,0.1,0.46,26.4,1.6,236,0,0,40.64,0.945819321924264
20200406,200900,0,4.22,34.81,0.14,0.1,0.45,26.25,0,198,0,0,40.98,0.945825885244601
20200406,201900,0,4.05,33.39,0.13,0.09,0.47,26.32,0.27,220.5,0,0,40.5,0.945831482255318
20200406,202900,0,4.33,35.69,0.14,0.1,0.46,26.33,0.8,198,0,0,40.75,0.945845808406916
20200406,203900,0,4.42,36.48,0.15,0.1,0.46,26.34,1.06,198,0,0,41.23,0.945863772554021
20200406,204900,0,4.24,34.98,0.14,0.1,0.46,26.28,0,216,0,0,40.48,0.945870616724383
20200406,205900,0,4.23,34.87,0.14,0.1,0.46,25.72,0,171,0,0,40.65,0.945877235761974
20200406,210900,0,4.51,37.2,0.15,0.1,0.44,25.59,0.4,216,0,0,41.38,0.94589165896456
20200406,211900,0,8.11,66.92,0.27,0.18,0.48,23.85,12.63,166.5,0,0,39.36,0.94605892679723
20200406,212900,0,1.94,15.7,0.26,0.25,0.56,20.06,21.81,139.5,0,0,37.73,0.94619365032957
20200406,213900,0,1.29,10.36,0.26,0.26,0.56,19.32,18.49,130.5,0,0,38.95,0.946293029951112
20200406,214900,0,1.06,8.56,0.14,0.14,0.56,18.95,18.75,144,0,0,39.59,0.946388598637751
20200406,215900,0,1.05,8.53,0.11,0.1,0.54,18.88,19.95,162,0,0,39.83,0.946492608603276
20200406,220900,0,1.55,12.74,0.09,0.07,0.54,18.8,17.36,146.25,0,0,40.65,0.946584975223418
20200406,221900,0,1.87,15.37,0.1,0.08,0.53,18.39,19.15,144,0,0,40.5,0.946696192909564
20200406,222900,0,1.37,11.02,0.23,0.23,0.59,18.15,20.88,157.5,0,0,40.41,0.946814445632777
20200406,223900,0,1.14,9.09,0.26,0.26,0.62,17.93,14.9,148.5,0,0,39.94,0.94688444954493
20200406,224900,0.3,0.89,7.02,0.26,0.26,0.63,17.94,15.56,157.5,0,0,41.15,0.946955236306131
20200406,225900,0.2,0.67,5.26,0.21,0.21,0.64,18.06,10.37,175.5,0,0,41.88,0.946982670317426
20200406,230900,0,0.56,4.46,0.14,0.15,0.63,17.91,20.08,157.5,0,0,41.02,0.947080210854475
20200406,231900,0,0.53,4.24,0.12,0.12,0.62,17.77,21.55,186.5,0,0,40.47,0.947187931166352
20200406,232900,0,0.51,4.11,0.09,0.09,0.59,17.6,20.62,144,0,0,41.05,0.947287626183377
20200406,233900,0,0.69,5.63,0.07,0.06,0.56,17.58,18.49,126,0,0,41.35,0.947374043202758
20200406,234900,0,0.9,7.45,0.03,0.02,0.51,17.54,20.62,144,0,0,40.86,0.947479226021368
20200406,235900,0,1.04,8.57,0.04,0.02,0.47,17.54,22.61,130.5,0,0,41.62,0.947601751681898
