dia_mes_ano,hora_minuto,irr_inv,massaPM1,numPM1,massaPM2,numPM2,tamanho_medio,temp,vento_vel,vento_dir,P_DC,I_DC,V_DC,m
20191113,000900,0,2.9,23.91,0.1,0.07,0.45,25.08,7.83,95,0,0,41.13,0.38207097995574
20191113,001900,0,2.86,23.6,0.1,0.07,0.46,25.04,6.25,90,0,0,41.34,0.382094789246763
20191113,002900,0,2.79,23.02,0.09,0.06,0.43,24.95,4.26,103.5,0,0,42,0.382095546699784
20191113,003900,0,2.81,23.15,0.09,0.06,0.44,24.98,2.66,112.5,0,0,42.12,0.382079036564918
20191113,004900,0,2.75,22.68,0.09,0.06,0.44,25.03,2.66,126,0,0,42.02,0.382061639807481
20191113,005900,0,2.53,20.85,0.08,0.06,0.42,25.06,4.12,94.5,0,0,41.65,0.38205667858432
20191113,010900,0,2.86,23.63,0.09,0.06,0.44,24.99,2.39,49.5,0,0,42.35,0.382038200225927
20191113,011900,0,2.75,22.72,0.09,0.06,0.44,24.69,0.27,175.5,0,0,43.32,0.381994624795395
20191113,012900,0,2.82,23.27,0.09,0.07,0.45,24.64,1.86,126,0,0,42.63,0.381969661140448
20191113,013900,0,2.81,23.15,0.1,0.06,0.44,24.87,5.25,85.5,0,0,41.76,0.381981728759461
20191113,014900,0,2.7,22.25,0.09,0.06,0.44,24.98,5.25,65.25,0,0,41.88,0.381991972907031
20191113,015900,0,2.83,23.36,0.1,0.06,0.44,24.9,4.79,58.5,0,0,42.6,0.381999327028789
20191113,020900,0,2.82,23.27,0.1,0.06,0.44,24.94,7.18,85.5,0,0,42.6,0.382032805890998
20191113,021900,0,2.73,22.52,0.09,0.06,0.44,24.94,7.85,45,0,0,41.81,0.38207206326557003
20191113,022900,0,2.8,23.08,0.1,0.06,0.45,24.89,7.58,54,0,0,41.88,0.382109523531116
20191113,023900,0,2.7,22.29,0.09,0.06,0.46,24.96,8.91,45,0,0,41.64,0.382159992941514
20191113,024900,0,2.8,23.08,0.09,0.06,0.44,24.83,8.11,54,0,0,42.23,0.382203236520542
20191113,025900,0,2.88,23.79,0.09,0.06,0.41,24.77,6.25,58.5,0,0,41.93,0.382227447980039
20191113,030900,0,2.93,24.16,0.1,0.07,0.42,24.83,7.71,76.5,0,0,41.76,0.382268475648592
