dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200302,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,44.5,0,0
20200302,000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,44.6,0,0
20200302,000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,44.7,0,0
20200302,000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,44.8,0,0
20200302,000400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,44.9,0,0
20200302,000500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,44.9,0,0
20200302,000600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.1,0,0
20200302,000700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.1,0,0
20200302,000800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45,0,0
20200302,000900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45,0,0
20200302,001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.4,0,0
20200302,001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.4,0,0
20200302,001200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.6,0,0
20200302,001300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.6,0,0
20200302,001400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,001500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,001600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.9,0,0
20200302,001700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.9,0,0
20200302,001800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,001900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,002100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,002200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,002300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,002400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,46,0,0
20200302,002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,46,0,0
20200302,002600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,002700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,002800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.4,0,0
20200302,002900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.4,0,0
20200302,003000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.3,0,0
20200302,003100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.3,0,0
20200302,003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.3,0,0
20200302,003300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.3,0,0
20200302,003400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.3,0,0
20200302,003500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.4,0,0
20200302,003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.4,0,0
20200302,003700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.3,1,0
20200302,003800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.2,0,0
20200302,003900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.2,0,0
20200302,004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.2,0,0
20200302,004100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.2,0,0
20200302,004200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.1,0,0
20200302,004300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.3,0,0
20200302,004400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.6,0,0
20200302,004500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,004600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
20200302,004700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.9,0,0
20200302,004800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.9,0,0
20200302,004900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,46,0,0
20200302,005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,46,0,0
20200302,005100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,46.1,0,0
20200302,005200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,46.1,0,0
20200302,005300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,46,0,0
20200302,005400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,46,0,0
20200302,005500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,46,0,0
20200302,005600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,46,0,0
20200302,005700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,211.4,45.8,0,0
