dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20191015,000100,0,4.77,0.16,0,0,39.37,0.11,0,0,0.46,22.81,90,0,0,0,0,0,0,0,0,0
20191015,000200,0,4.67,0.16,0,0,38.5,0.11,0,0,0.44,22.88,90,0,0,0,0,0,0,0,0,0
20191015,000300,6.54,5,0.17,0,0,41.27,0.11,0,0,0.45,22.69,180,5.32,0,0,0,0,0,0,0,0
20191015,000500,0.6,5.52,0.18,0,0,45.54,0.13,0,0,0.44,22.56,180,1.33,0,0,0,0,0,0,0,0
20191015,000600,0,6.22,0.21,0,0,51.34,0.14,0,0,0.44,22.75,180,0,0,0,0,0,0,0,0,0
20191015,000700,0,5.04,0.17,0,0,41.57,0.11,0,0,0.46,22.75,180,2.66,0,0,0,0,0,0,0,0
20191015,000800,0,6.09,0.2,0,0,50.21,0.14,0,0,0.47,22.88,135,0,0,0,0,0,0,0,0,0
20191015,000900,0,5.39,0.18,0,0,44.43,0.12,0,0,0.44,22.94,135,0,0,0,0,0,0,0,0,0
20191015,001000,0,5.31,0.18,0,0,43.8,0.12,0,0,0.44,22.81,135,0,0,0,0,0,0,0,0,0
20191015,001100,0,5.24,0.17,0,0,43.27,0.12,0,0,0.43,22.69,135,0,0,0,0,0,0,0,0,0
20191015,001200,0,5.24,0.17,0,0,43.21,0.12,0,0,0.44,22.81,135,0,0,0,0,0,0,0,0,0
20191015,001300,0.6,4.69,0.16,0,0,38.71,0.11,0,0,0.45,22.62,135,0,0,0,0,0,0,0,0,0
20191015,001400,0,5.42,0.18,0,0,44.68,0.12,0,0,0.44,22.69,135,0,0,0,0,0,0,0,0,0
20191015,001500,0,4.97,0.17,0,0,40.98,0.11,0,0,0.44,22.75,135,0,0,0,0,0,0,0,0,0
20191015,001600,0,5.48,0.18,0,0,45.19,0.12,0,0,0.43,22.75,135,0,0,0,0,0,0,0,0,0
20191015,001700,0,5.61,0.19,0,0,46.26,0.13,0,0,0.43,22.56,135,0,0,0,0,0,0,0,0,0
20191015,001800,0,5.84,0.19,0,0,48.2,0.13,0,0,0.42,22.62,135,0,0,0,0,0,0,0,0,0
20191015,001900,0,5.67,0.19,0,0,46.75,0.13,0,0,0.43,22.62,180,2.66,0,0,0,0,0,0,0,0
20191015,002000,0,5.15,0.17,0,0,42.48,0.12,0,0,0.43,22.75,180,1.33,0,0,0,0,0,0,0,0
20191015,002100,0,5.18,0.17,0,0,42.76,0.12,0,0,0.45,22.75,180,0,0,0,0,0,0,0,0,0
20191015,002200,0,4.97,0.17,0,0,41.01,0.11,0,0,0.45,22.75,180,0,0,0,0,0,0,0,0,0
20191015,002300,0,5.74,0.19,0,0,47.36,0.13,0,0,0.46,22.69,180,0,0,0,0,0,0,0,0,0
20191015,002400,0,6.33,0.21,0,0,52.21,0.14,0,0,0.46,22.75,180,0,0,0,0,0,0,0,0,0
20191015,002500,0,5.28,0.18,0,0,43.56,0.12,0,0,0.46,22.69,180,0,0,0,0,0,0,0,0,0
20191015,002600,0,5.76,0.19,0,0,47.56,0.13,0,0,0.45,22.75,180,0,0,0,0,0,0,0,0,0
20191015,002700,0,5.3,0.18,0,0,43.69,0.12,0,0,0.44,22.81,180,0,0,0,0,0,0,0,0,0
20191015,002800,0,5.35,0.18,0,0,44.11,0.12,0,0,0.43,22.69,180,0,0,0,0,0,0,0,0,0
20191015,002900,0,6.31,0.21,0,0,52.04,0.14,0,0,0.45,22.75,180,0,0,0,0,0,0,0,0,0
20191015,003000,0,6.41,0.21,0,0,52.92,0.15,0,0,0.43,22.56,180,2.66,0,0,0,0,0,0,0,0
20191015,003100,0,5.82,0.19,0,0,48.01,0.13,0,0,0.43,22.62,180,2.66,0,0,0,0,0,0,0,0
20191015,003200,0,5.92,0.2,0,0,48.82,0.13,0,0,0.43,22.56,180,0,0,0,0,0,0,0,0,0
20191015,003300,0,5.66,0.19,0,0,46.69,0.13,0,0,0.43,22.62,180,2.66,0,0,0,0,0,0,0,0
20191015,003400,0,4.82,0.16,0,0,39.74,0.11,0,0,0.42,22.44,225,7.98,0,0,0,0,0,0,0,0
20191015,003500,0,5.65,0.19,0,0,46.63,0.13,0,0,0.42,22.56,225,5.32,0,0,0,0,0,0,0,0
20191015,003600,0,5.6,0.19,0,0,46.23,0.13,0,0,0.42,22.69,180,5.32,0,0,0,0,0,0,0,0
20191015,003700,0,5.03,0.17,0,0,41.49,0.11,0,0,0.43,22.69,225,5.32,0,0,0,0,0,0,0,0
20191015,003800,0.6,5.91,0.2,0,0,48.75,0.13,0,0,0.46,22.69,225,0,0,0,0,0,0,0,0,0
20191015,003900,0,4.85,0.16,0,0,40.03,0.11,0,0,0.45,22.75,225,2.66,0,0,0,0,0,0,0,0
20191015,004000,0,5.48,0.18,0,0,45.24,0.12,0,0,0.46,22.69,225,2.66,0,0,0,0,0,0,0,0
20191015,004100,0,6.29,0.21,0,0,51.89,0.14,0,0,0.43,22.75,225,0,0,0,0,0,0,0,0,0
20191015,004200,0,5.61,0.19,0,0,46.27,0.13,0,0,0.46,22.81,225,0,0,0,0,0,0,0,0,0
20191015,004300,0.6,5.12,0.17,0,0,42.2,0.12,0,0,0.45,22.62,135,0,0,0,0,0,0,0,0,0
20191015,004400,0,5.85,0.19,0,0,48.24,0.13,0,0,0.44,22.5,135,0,0,0,0,0,0,0,0,0
20191015,004500,0,5.81,0.19,0,0,47.96,0.13,0,0,0.44,22.69,135,0,0,0,0,0,0,0,0,0
20191015,004600,2.58,5.12,0.17,0,0,42.28,0.12,0,0,0.45,22.56,135,0,0,0,0,0,0,0,0,0
20191015,004700,0,5.23,0.17,0,0,43.17,0.12,0,0,0.45,22.62,135,0,0,0,0,0,0,0,0,0
20191015,004800,0.6,5.54,0.18,0,0,45.73,0.13,0,0,0.44,22.56,135,0,0,0,0,0,0,0,0,0
20191015,004900,0,5.21,0.17,0,0,42.98,0.12,0,0,0.46,22.38,135,0,0,0,0,0,0,0,0,0
20191015,005200,0,5.97,0.2,0,0,49.27,0.14,0,0,0.45,22.31,225,0,0,0,0,0,0,0,0,0
20191015,005300,0,6.13,0.2,0,0,50.6,0.14,0,0,0.47,22.44,225,0,0,0,0,0,0,0,0,0
20191015,005400,0,5.34,0.18,0,0,44.05,0.12,0,0,0.45,22.31,225,0,0,0,0,0,0,0,0,0
20191015,005500,0,6.58,0.22,0,0,54.32,0.15,0,0,0.44,22.25,225,0,0,0,0,0,0,0,0,0
20191015,005600,4.56,6.31,0.21,0,0,52.08,0.14,0,0,0.46,22.31,225,0,0,0,0,0,0,0,0,0
20191015,005700,0,6.17,0.21,0,0,50.9,0.14,0,0,0.43,22.38,225,0,0,0,0,0,0,0,0,0
20191015,005800,2.58,5.27,0.18,0,0,43.51,0.12,0,0,0.42,22.31,225,0,0,0,0,0,0,0,0,0
20191015,005900,0,5.6,0.19,0,0,46.23,0.13,0,0,0.41,22.38,225,0,0,0,0,0,0,0,0,0
20191015,010000,0,5.82,0.19,0,0,48.02,0.13,0,0,0.43,22.31,225,0,0,0,0,0,0,0,0,0
