dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200201,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,215.7,41.8,0,0
20200201,000100,0,10.83,0.36,0,0,89.38,0.25,0,0,0.45,23.06,180,0,0,0,0.11,0,215.7,41.8,0,0
20200201,000200,0,10.63,0.35,0,0,87.73,0.24,0,0,0.46,23.06,180,0,0,0,0.11,0,215.7,41.8,0,0
20200201,000300,0,11.17,0.37,0,0,92.13,0.25,0,0,0.46,23.06,180,0,0,0,0.11,0,215.7,41.8,0,0
20200201,000400,0,11.09,0.37,0,0,91.52,0.25,0,0,0.45,23.19,180,0,0,0,0.11,0,215.7,41.7,0,0
20200201,000500,0,11.47,0.38,0,0,94.64,0.26,0,0,0.47,23.12,180,0,0,0,0.11,0,215.7,41.7,0,0
20200201,000600,0,11.55,0.38,0,0,95.26,0.26,0,0,0.45,23.12,180,0,0,0,0.11,0,215.7,41.7,0,0
20200201,000700,0,11.83,0.39,0,0,97.64,0.27,0,0,0.47,23.19,180,2.66,0,0,0.11,0,215.7,41.8,0,0
20200201,000800,0,11.67,0.39,0,0,96.31,0.26,0,0,0.46,23.19,180,0,0,0,0.11,0,215.7,41.8,0,0
20200201,000900,0,12.06,0.4,0,0,99.47,0.27,0,0,0.46,23.19,180,0,0,0,0.11,0,215.7,41.9,0,0
20200201,001000,0,11.52,0.38,0,0,95.06,0.26,0,0,0.46,23.19,180,0,0,0,0.11,0,215.7,42,0,0
20200201,001100,0,11.7,0.39,0,0,96.49,0.27,0,0,0.46,23.12,180,0,0,0,0.11,0,215.7,42.1,0,0
20200201,001200,0,11.67,0.39,0,0,96.24,0.26,0,0,0.46,23.12,180,0,0,0,0.11,0,215.7,42.2,0,0
20200201,001300,0,11.43,0.38,0,0,94.26,0.26,0,0,0.47,23.12,180,0,0,0,0.11,0,215.7,42.4,0,0
20200201,001400,0,11.14,0.37,0,0,91.89,0.25,0,0,0.45,23.12,180,0,0,0,0.11,0,215.7,42.5,0,0
20200201,001500,0,12.43,0.41,0,0,102.56,0.28,0,0,0.47,23.12,180,0,0,0,0.11,0,215.7,42.6,0,0
20200201,001600,0,11.12,0.37,0,0,91.73,0.25,0,0,0.47,23.19,180,0,0,0,0.11,0,215.7,43.1,0,0
20200201,001700,0,13.07,0.43,0,0,107.83,0.3,0,0,0.47,23.12,180,0,0,0,0.11,0,215.7,43.6,0,0
20200201,001800,0,11.31,0.38,0,0,93.34,0.26,0,0,0.47,23.19,180,0,0,0,0.11,0,215.7,43.8,0,0
20200201,001900,0,11.9,0.4,0,0,98.17,0.27,0,0,0.46,23.25,180,0,0,0,0.11,0,215.7,44,0,0
