dia_mes_ano,hora_minuto,irr,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,temp,vento_dir,vento_vel,rainfall,P_AC,I_AC,I_DC,V_AC,V_DC,IRR,P_DC
20200128,000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,213.8,41.9,0,0
20200128,000100,0,8.47,0.28,0,0,69.85,0.19,0,0,0.49,23.06,135,0,0,0,0.09,0,213.8,41.9,0,0
20200128,000200,0,8.76,0.29,0,0,72.28,0.2,0,0,0.47,23.06,135,0,0,0,0.09,0,213.8,41.9,0,0
20200128,000300,0,8.49,0.28,0,0,70.01,0.19,0,0,0.51,23.06,135,0,0,0,0.09,0,213.8,41.9,0,0
20200128,000400,0,8.56,0.28,0,0,70.64,0.19,0,0,0.49,23,135,0,0,0,0.09,0,213.8,42,0,0
20200128,000500,0,8.48,0.28,0,0,70,0.19,0,0,0.46,23,135,0,0,0,0.09,0,213.8,42.2,0,0
20200128,000600,0,8.82,0.29,0,0,72.75,0.2,0,0,0.49,23.12,135,0,0,0,0.09,0,213.8,42.4,0,0
20200128,000700,0,9.14,0.3,0,0,75.41,0.21,0,0,0.49,23.19,135,0,0,0,0.09,0,213.8,42.5,0,0
20200128,000800,0,9.03,0.3,0,0,74.53,0.2,0,0,0.49,23.12,135,0,0,0,0.09,0,213.8,42.7,0,0
20200128,000900,0,8.5,0.28,0,0,70.11,0.19,0,0,0.49,23.12,135,0,0,0,0.09,0,213.8,42.6,0,0
20200128,001000,0,8.63,0.29,0,0,71.24,0.2,0,0,0.5,22.94,135,0,0,0,0.09,0,213.8,42.5,0,0
20200128,001100,0,8.59,0.29,0,0,70.9,0.19,0,0,0.5,23,135,0,0,0,0.09,0,213.8,42.4,0,0
20200128,001200,0,8.92,0.3,0,0,73.62,0.2,0,0,0.49,22.69,135,0,0,0,0.09,0,213.8,42.3,0,0
20200128,001300,0,9.77,0.33,0,0,80.64,0.22,0,0,0.51,22.62,135,0,0,0,0.09,0,213.8,42,0,0
20200128,001400,0,8.95,0.3,0,0,73.85,0.2,0,0,0.5,22.75,135,0,0,0,0.09,0,213.8,41.9,0,0
20200128,001500,0,9.21,0.31,0,0,75.97,0.21,0,0,0.49,22.75,135,0,0,0,0.09,0,213.8,41.8,0,0
20200128,001600,0,9.96,0.33,0,0,82.21,0.23,0,0,0.51,22.69,135,0,0,0,0.09,0,213.8,41.8,0,0
20200128,001700,0,9.95,0.33,0,0,82.08,0.23,0,0,0.51,22.62,135,0,0,0,0.09,0,213.8,41.8,0,0
20200128,001800,0,9.64,0.32,0,0,79.51,0.22,0,0,0.5,22.81,135,0,0,0,0.09,0,213.8,41.8,0,0
20200128,001900,0,9.54,0.32,0,0,78.72,0.22,0,0,0.5,22.62,135,0,0,0,0.09,0,213.8,41.8,0,0
20200128,002000,0,10.45,0.35,0,0,86.22,0.24,0,0,0.46,22.69,135,0,0,0,0.09,0,213.8,41.8,0,0
20200128,002100,0,9.78,0.33,0,0,80.7,0.22,0,0,0.48,22.75,135,0,0,0,0.09,0,213.8,41.9,0,0
